# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=6
# stan_version_patch=0
# init=user
# seed=42
# chain_id=1
# iter=300
# warmup=150
# save_warmup=1
# thin=1
# refresh=-1
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=sampfile1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,L_t.1,L_t.2,L_t.3,L_t.4,L_t.5,L_t.6,L_t.7,L_t.8,L_t.9,L_t.10,L_t.11,L_t.12,L_t.13,L_t.14,L_t.15,L_t.16,L_t.17,L_t.18,L_t.19,L_t.20,L_t.21,L_t.22,L_t.23,L_t.24,L_d.1,L_d.2,L_d.3,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,mu_psi,sigma_psi,mu_lt,sigma_lt,L.1.1,L.2.1,L.3.1,L.4.1,L.5.1,L.6.1,L.7.1,L.8.1,L.9.1,L.10.1,L.1.2,L.2.2,L.3.2,L.4.2,L.5.2,L.6.2,L.7.2,L.8.2,L.9.2,L.10.2,L.1.3,L.2.3,L.3.3,L.4.3,L.5.3,L.6.3,L.7.3,L.8.3,L.9.3,L.10.3,Q.1.1,Q.2.1,Q.3.1,Q.4.1,Q.5.1,Q.6.1,Q.7.1,Q.8.1,Q.9.1,Q.10.1,Q.1.2,Q.2.2,Q.3.2,Q.4.2,Q.5.2,Q.6.2,Q.7.2,Q.8.2,Q.9.2,Q.10.2,Q.1.3,Q.2.3,Q.3.3,Q.4.3,Q.5.3,Q.6.3,Q.7.3,Q.8.3,Q.9.3,Q.10.3,Q.1.4,Q.2.4,Q.3.4,Q.4.4,Q.5.4,Q.6.4,Q.7.4,Q.8.4,Q.9.4,Q.10.4,Q.1.5,Q.2.5,Q.3.5,Q.4.5,Q.5.5,Q.6.5,Q.7.5,Q.8.5,Q.9.5,Q.10.5,Q.1.6,Q.2.6,Q.3.6,Q.4.6,Q.5.6,Q.6.6,Q.7.6,Q.8.6,Q.9.6,Q.10.6,Q.1.7,Q.2.7,Q.3.7,Q.4.7,Q.5.7,Q.6.7,Q.7.7,Q.8.7,Q.9.7,Q.10.7,Q.1.8,Q.2.8,Q.3.8,Q.4.8,Q.5.8,Q.6.8,Q.7.8,Q.8.8,Q.9.8,Q.10.8,Q.1.9,Q.2.9,Q.3.9,Q.4.9,Q.5.9,Q.6.9,Q.7.9,Q.8.9,Q.9.9,Q.10.9,Q.1.10,Q.2.10,Q.3.10,Q.4.10,Q.5.10,Q.6.10,Q.7.10,Q.8.10,Q.9.10,Q.10.10
-527.474,0.910596,0.0261959,4,15,0,0.0251038,0.266628,-0.0407805,0.782507,-0.0845889,0.40535,-0.0638222,-0.0614395,-0.0322098,0.217263,0.282005,-0.00518145,0.425168,-0.0338855,0.0134332,-0.236246,-0.287376,0.65636,0.0850953,0.702267,0.786493,-0.0400627,0.774052,0.731877,0.971922,0.862551,0.804139,0.168901,0.19857,0.147074,0.267597,0.320111,0.18616,0.198464,1.14903,0.290648,0.26374,0.184816,0.0834783,0.0277858,0.236474,0.971922,0.0251038,0.266628,-0.0407805,0.782507,-0.0845889,0.40535,-0.0638222,-0.0614395,-0.0322098,0,0.862551,0.217263,0.282005,-0.00518145,0.425168,-0.0338855,0.0134332,-0.236246,-0.287376,0,0,0.804139,0.65636,0.0850953,0.702267,0.786493,-0.0400627,0.774052,0.731877,1.11353,0.0243989,0.259142,-0.0396354,0.760536,-0.0822138,0.393969,-0.0620302,-0.0597144,-0.0313054,0.0243989,0.943194,0.194094,0.24222,0.0151746,0.364606,-0.0190521,0.0099846,-0.205317,-0.248685,0.259142,0.194094,0.912008,0.578201,0.275941,0.63454,0.733166,-0.0463143,0.554737,0.517507,-0.0396354,0.24222,0.578201,0.779595,0.0224809,0.584289,0.490136,-0.0199047,0.443939,0.400647,0.760536,0.0151746,0.275941,0.0224809,0.939697,-0.00863482,0.384292,-0.0534201,0.0190154,0.0385639,-0.0822138,0.364606,0.63454,0.584289,-0.00863482,0.867261,0.503633,-0.0170247,0.448344,0.394514,0.393969,-0.0190521,0.733166,0.490136,0.384292,0.503633,0.982493,-0.0578346,0.591887,0.572298,-0.0620302,0.0099846,-0.0463143,-0.0199047,-0.0534201,-0.0170247,-0.0578346,1.15488,-0.030263,-0.0311257,-0.0597144,-0.205317,0.554737,0.443939,0.0190154,0.448344,0.591887,-0.030263,0.949391,0.636381,-0.0313054,-0.248685,0.517507,0.400647,0.0385639,0.394514,0.572298,-0.0311257,0.636381,0.883006
-531.914,0.50024,0.0352981,2,3,0,0.00566083,0.177756,-0.0184909,0.754599,-0.0141653,0.436696,0.0291545,0.00606322,-0.0600733,0.172004,0.324731,-0.0949839,0.493899,-0.018413,0.0464866,-0.338118,-0.234673,0.767504,0.0765947,0.701333,0.697657,-0.0290944,0.744983,0.738375,0.963633,0.804751,0.854685,0.163003,0.186311,0.16222,0.25094,0.317129,0.202881,0.194387,1.0267,0.266234,0.265152,0.185849,0.0828864,-0.0449907,0.24623,0.963633,0.00566083,0.177756,-0.0184909,0.754599,-0.0141653,0.436696,0.0291545,0.00606322,-0.0600733,0,0.804751,0.172004,0.324731,-0.0949839,0.493899,-0.018413,0.0464866,-0.338118,-0.234673,0,0,0.854685,0.767504,0.0765947,0.701333,0.697657,-0.0290944,0.744983,0.738375,1.09159,0.00545496,0.171291,-0.0178184,0.727156,-0.0136501,0.420815,0.0280943,0.00584272,-0.0578886,0.00545496,0.833967,0.139427,0.261223,-0.0721667,0.397386,-0.0123459,0.0375752,-0.272066,-0.189194,0.171291,0.139427,0.953889,0.708542,0.183261,0.681854,0.670735,-0.0116882,0.579646,0.580035,-0.0178184,0.261223,0.708542,0.945794,0.0139893,0.698922,0.5214,-0.00777351,0.461868,0.491611,0.727156,-0.0721667,0.183261,0.0139893,0.901437,-0.00388317,0.384716,0.015356,0.0937528,0.0335145,-0.0136501,0.397386,0.681854,0.698922,-0.00388317,0.938887,0.47401,0.00214186,0.355399,0.402793,0.420815,-0.0123459,0.670735,0.5214,0.384716,0.47401,0.872155,-0.00842219,0.528616,0.49322,0.0280943,0.0375752,-0.0116882,-0.00777351,0.015356,0.00214186,-0.00842219,1.03056,-0.037216,-0.0341431,0.00584272,-0.272066,0.579646,0.461868,0.0937528,0.355399,0.528616,-0.037216,0.935594,0.62906,-0.0578886,-0.189194,0.580035,0.491611,0.0335145,0.402793,0.49322,-0.0341431,0.62906,0.86903
-531.62,0.989993,0.0182363,5,31,0,-0.0492857,0.121731,-0.204692,0.720928,-0.243944,0.326165,0.167212,-0.171218,-0.0837428,0.351369,0.434373,-0.0646519,0.555211,0.0600042,-0.0022071,-0.198556,-0.159363,0.727486,0.105008,0.75987,0.858109,0.0540604,0.825395,0.766781,0.971837,0.876504,0.845934,0.176491,0.21632,0.164621,0.247039,0.373226,0.143328,0.160259,1.25461,0.289229,0.309086,0.191824,0.114346,0.177979,0.303058,0.971837,-0.0492857,0.121731,-0.204692,0.720928,-0.243944,0.326165,0.167212,-0.171218,-0.0837428,0,0.876504,0.351369,0.434373,-0.0646519,0.555211,0.0600042,-0.0022071,-0.198556,-0.159363,0,0,0.845934,0.727486,0.105008,0.75987,0.858109,0.0540604,0.825395,0.766781,1.12096,-0.0478977,0.118303,-0.198927,0.700624,-0.237074,0.316979,0.162503,-0.166396,-0.0813843,-0.0478977,0.987007,0.301976,0.390817,-0.092199,0.498667,0.0365186,-0.0101757,-0.165597,-0.135555,0.118303,0.301976,1.0185,0.743113,0.153873,0.808188,0.786692,0.065311,0.607621,0.582458,-0.198927,0.390817,0.743113,1.00685,-0.0992588,0.843897,0.583563,0.00414255,0.549262,0.505741,0.700624,-0.092199,0.153873,-0.0992588,0.908169,-0.131969,0.321371,0.126367,-0.023925,0.0304492,-0.237074,0.498667,0.808188,0.843897,-0.131969,1.0885,0.605801,-0.000936892,0.55872,0.514603,0.316979,0.0365186,0.786692,0.583563,0.321371,0.605801,1.00659,0.100796,0.640519,0.621106,0.162503,-0.0101757,0.065311,0.00414255,0.126367,-0.000936892,0.100796,1.28549,0.0164298,0.0278014,-0.166396,-0.165597,0.607621,0.549262,-0.023925,0.55872,0.640519,0.0164298,1.03925,0.678878,-0.0813843,-0.135555,0.582458,0.505741,0.0304492,0.514603,0.621106,0.0278014,0.678878,0.929449
-527.465,0.821269,0.0294657,5,31,0,-0.0511292,0.180842,-0.0473719,0.778372,-0.089497,0.389262,-0.0624089,-0.0930287,0.00297739,0.24269,0.435738,-0.0618134,0.586333,0.0569418,-0.00498155,-0.261806,-0.199856,0.720557,0.0528867,0.662396,0.655261,-0.00195786,0.798847,0.704348,1.03247,0.921903,0.790053,0.174108,0.212668,0.161845,0.225042,0.343347,0.190274,0.206782,1.06108,0.230805,0.306513,0.176151,0.0745178,0.0024493,0.266004,1.03247,-0.0511292,0.180842,-0.0473719,0.778372,-0.089497,0.389262,-0.0624089,-0.0930287,0.00297739,0,0.921903,0.24269,0.435738,-0.0618134,0.586333,0.0569418,-0.00498155,-0.261806,-0.199856,0,0,0.790053,0.720557,0.0528867,0.662396,0.655261,-0.00195786,0.798847,0.704348,1.2401,-0.0527893,0.186714,-0.04891,0.803645,-0.0924029,0.401901,-0.0644352,-0.0960493,0.00307406,-0.0527893,1.06519,0.21449,0.40413,-0.0967835,0.545118,0.0325922,-0.00140159,-0.236603,-0.1844,0.186714,0.21449,0.877631,0.66646,0.167545,0.64944,0.601905,-0.014042,0.55077,0.508507,-0.04891,0.40413,0.66646,0.936355,-0.0256995,0.737021,0.478525,-0.000624973,0.465943,0.420297,0.803645,-0.0967835,0.167545,-0.0256995,0.955828,-0.0708733,0.334125,-0.048373,-0.0139794,0.051922,-0.0924029,0.545118,0.64944,0.737021,-0.0708733,0.980838,0.432591,0.00136768,0.383973,0.349109,0.401901,0.0325922,0.601905,0.478525,0.334125,0.432591,0.790916,-0.02586,0.472334,0.451311,-0.0644352,-0.00140159,-0.014042,-0.000624973,-0.048373,0.00136768,-0.02586,1.06501,0.00554599,-0.000569238,-0.0960493,-0.236603,0.55077,0.465943,-0.0139794,0.383973,0.472334,0.00554599,0.946159,0.614713,0.00307406,-0.1844,0.508507,0.420297,0.051922,0.349109,0.451311,-0.000569238,0.614713,0.84257
-532.679,0.671775,0.0321128,5,31,0,-0.0271603,0.190999,-0.156171,0.755649,-0.181467,0.410057,0.219897,-0.018201,-0.130712,0.221117,0.393741,-0.053897,0.55869,0.0468167,-0.0691492,-0.190494,-0.292052,0.805426,0.0322744,0.796744,0.878403,0.0289318,0.817513,0.781417,1.01213,0.962583,0.922714,0.186176,0.165649,0.132762,0.255057,0.329517,0.189173,0.180062,1.18886,0.30235,0.316449,0.250401,0.0931935,0.113502,0.175178,1.01213,-0.0271603,0.190999,-0.156171,0.755649,-0.181467,0.410057,0.219897,-0.018201,-0.130712,0,0.962583,0.221117,0.393741,-0.053897,0.55869,0.0468167,-0.0691492,-0.190494,-0.292052,0,0,0.922714,0.805426,0.0322744,0.796744,0.878403,0.0289318,0.817513,0.781417,1.21059,-0.0274898,0.193316,-0.158065,0.764817,-0.183669,0.415032,0.222564,-0.0184218,-0.132298,-0.0274898,1.09295,0.207656,0.38325,-0.072404,0.542714,0.0339277,-0.0725344,-0.182872,-0.277574,0.193316,0.207656,1.06954,0.800412,0.162191,0.824042,0.899187,0.0534058,0.708733,0.631481,-0.158065,0.38325,0.800412,1.08319,-0.113237,0.890037,0.661883,-0.0382659,0.586283,0.534794,0.764817,-0.072404,0.162191,-0.113237,0.904469,-0.141523,0.335686,0.170825,0.0228982,-0.0578121,-0.183669,0.542714,0.824042,0.890037,-0.141523,1.16904,0.651607,-0.0554857,0.548224,0.483143,0.415032,0.0339277,0.899187,0.661883,0.335686,0.651607,1.12199,0.112347,0.701724,0.619127,0.222564,-0.0725344,0.0534058,-0.0382659,0.170825,-0.0554857,0.112347,1.24283,0.0328223,0.0140598,-0.0184218,-0.182872,0.708733,0.586283,0.0228982,0.548224,0.701724,0.0328223,1.0073,0.696832,-0.132298,-0.277574,0.631481,0.534794,-0.0578121,0.483143,0.619127,0.0140598,0.696832,1.02944
-534.201,0.971191,0.0248506,4,15,0,-0.0841411,0.0982283,-0.0746871,0.845522,-0.147379,0.365385,0.0546756,-0.0583108,-0.0529486,0.322404,0.386855,0.0552895,0.524923,0.0189146,0.0121212,-0.337374,-0.211115,0.742529,0.0628773,0.739994,0.737008,0.0401837,0.853516,0.823845,1.00088,0.888899,0.878176,0.170651,0.18607,0.139029,0.29047,0.332836,0.184949,0.172263,1.18989,0.267617,0.342429,0.253485,0.0900032,0.126109,0.172965,1.00088,-0.0841411,0.0982283,-0.0746871,0.845522,-0.147379,0.365385,0.0546756,-0.0583108,-0.0529486,0,0.888899,0.322404,0.386855,0.0552895,0.524923,0.0189146,0.0121212,-0.337374,-0.211115,0,0,0.878176,0.742529,0.0628773,0.739994,0.737008,0.0401837,0.853516,0.823845,1.17241,-0.0842152,0.0983148,-0.0747528,0.846267,-0.147509,0.365706,0.0547238,-0.0583621,-0.0529952,-0.0842152,0.983291,0.27832,0.350159,-0.0219964,0.479004,-0.0139307,0.00617409,-0.294985,-0.183204,0.0983148,0.27832,1.02382,0.769458,0.156097,0.804606,0.689212,0.044567,0.635039,0.650215,-0.0747528,0.350159,0.769458,0.997054,0.00492769,0.763543,0.527277,0.0304431,0.5076,0.534012,0.846267,-0.0219964,0.156097,0.00492769,1.05475,-0.0490607,0.356328,0.0494263,-0.0142895,-0.00464047,-0.147509,0.479004,0.804606,0.763543,-0.0490607,1.0298,0.50146,0.0280403,0.463095,0.506625,0.365706,-0.0139307,0.689212,0.527277,0.356328,0.50146,0.849307,0.0498226,0.601361,0.58384,0.0547238,0.00617409,0.044567,0.0304431,0.0494263,0.0280403,0.0498226,1.19464,0.0270198,0.0276511,-0.0583621,-0.294985,0.635039,0.5076,-0.0142895,0.463095,0.601361,0.0270198,1.11333,0.777476,-0.0529952,-0.183204,0.650215,0.534012,-0.00464047,0.506625,0.58384,0.0276511,0.777476,1.06852
-530.805,0.884283,0.0380349,4,15,0,0.00842765,0.166852,-0.0856208,0.649175,-0.0189163,0.417268,0.0216465,0.021449,-0.0218157,0.222008,0.313019,0.0165965,0.534121,-0.0276164,-0.0559477,-0.274828,-0.342673,0.701876,0.00233626,0.722316,0.782853,-0.027627,0.771838,0.754435,0.921001,0.910654,0.841201,0.171847,0.129688,0.212375,0.227246,0.351478,0.159734,0.201753,1.0295,0.243775,0.272221,0.206509,0.0619681,0.0811212,0.266305,0.921001,0.00842765,0.166852,-0.0856208,0.649175,-0.0189163,0.417268,0.0216465,0.021449,-0.0218157,0,0.910654,0.222008,0.313019,0.0165965,0.534121,-0.0276164,-0.0559477,-0.274828,-0.342673,0,0,0.841201,0.701876,0.00233626,0.722316,0.782853,-0.027627,0.771838,0.754435,1.02009,0.00776188,0.153671,-0.0788569,0.597891,-0.0174219,0.384304,0.0199364,0.0197545,-0.0200923,0.00776188,0.95905,0.203579,0.28433,0.0205847,0.48624,-0.0216324,-0.0507666,-0.250092,-0.31224,0.153671,0.203579,0.997122,0.645626,0.113966,0.723036,0.722028,-0.032049,0.591836,0.554916,-0.0788569,0.28433,0.645626,0.825188,-0.0487482,0.675786,0.505095,-0.0387568,0.453872,0.424125,0.597891,0.0205847,0.113966,-0.0487482,0.773188,-0.00172794,0.272251,0.0130593,0.0111662,-0.0180868,-0.0174219,0.48624,0.723036,0.675786,-0.00172794,0.967116,0.542823,-0.0502477,0.410314,0.362324,0.384304,-0.0216324,0.722028,0.505095,0.272251,0.542823,0.989487,-0.0110504,0.620775,0.590972,0.0199364,-0.0507666,-0.032049,-0.0387568,0.0130593,-0.0502477,-0.0110504,1.03386,-0.0054833,-0.00214327,0.0197545,-0.250092,0.591836,0.453872,0.0111662,0.410314,0.620775,-0.0054833,0.915499,0.676009,-0.0200923,-0.31224,0.554916,0.424125,-0.0180868,0.362324,0.590972,-0.00214327,0.676009,0.959294
-530.805,0.0167469,0.0475996,2,3,0,0.00842765,0.166852,-0.0856208,0.649175,-0.0189163,0.417268,0.0216465,0.021449,-0.0218157,0.222008,0.313019,0.0165965,0.534121,-0.0276164,-0.0559477,-0.274828,-0.342673,0.701876,0.00233626,0.722316,0.782853,-0.027627,0.771838,0.754435,0.921001,0.910654,0.841201,0.171847,0.129688,0.212375,0.227246,0.351478,0.159734,0.201753,1.0295,0.243775,0.272221,0.206509,0.0619681,0.0811212,0.266305,0.921001,0.00842765,0.166852,-0.0856208,0.649175,-0.0189163,0.417268,0.0216465,0.021449,-0.0218157,0,0.910654,0.222008,0.313019,0.0165965,0.534121,-0.0276164,-0.0559477,-0.274828,-0.342673,0,0,0.841201,0.701876,0.00233626,0.722316,0.782853,-0.027627,0.771838,0.754435,1.02009,0.00776188,0.153671,-0.0788569,0.597891,-0.0174219,0.384304,0.0199364,0.0197545,-0.0200923,0.00776188,0.95905,0.203579,0.28433,0.0205847,0.48624,-0.0216324,-0.0507666,-0.250092,-0.31224,0.153671,0.203579,0.997122,0.645626,0.113966,0.723036,0.722028,-0.032049,0.591836,0.554916,-0.0788569,0.28433,0.645626,0.825188,-0.0487482,0.675786,0.505095,-0.0387568,0.453872,0.424125,0.597891,0.0205847,0.113966,-0.0487482,0.773188,-0.00172794,0.272251,0.0130593,0.0111662,-0.0180868,-0.0174219,0.48624,0.723036,0.675786,-0.00172794,0.967116,0.542823,-0.0502477,0.410314,0.362324,0.384304,-0.0216324,0.722028,0.505095,0.272251,0.542823,0.989487,-0.0110504,0.620775,0.590972,0.0199364,-0.0507666,-0.032049,-0.0387568,0.0130593,-0.0502477,-0.0110504,1.03386,-0.0054833,-0.00214327,0.0197545,-0.250092,0.591836,0.453872,0.0111662,0.410314,0.620775,-0.0054833,0.915499,0.676009,-0.0200923,-0.31224,0.554916,0.424125,-0.0180868,0.362324,0.590972,-0.00214327,0.676009,0.959294
-526.443,0.999997,0.00850804,6,63,0,0.00508224,0.245257,-0.100453,0.812402,-0.122816,0.465335,0.0757441,-0.0603197,-0.0891095,0.332227,0.410855,0.0175748,0.547691,0.136889,0.00449035,-0.10935,-0.165579,0.744094,0.0423609,0.722464,0.73658,0.128886,0.809665,0.800144,1.06112,0.939147,0.851364,0.208923,0.145445,0.129779,0.283851,0.330708,0.171914,0.184579,1.21442,0.282686,0.345183,0.199999,0.0692149,0.0984231,0.24847,1.06112,0.00508224,0.245257,-0.100453,0.812402,-0.122816,0.465335,0.0757441,-0.0603197,-0.0891095,0,0.939147,0.332227,0.410855,0.0175748,0.547691,0.136889,0.00449035,-0.10935,-0.165579,0,0,0.851364,0.744094,0.0423609,0.722464,0.73658,0.128886,0.809665,0.800144,1.3349,0.00539287,0.260248,-0.106593,0.862056,-0.130322,0.493777,0.0803736,-0.0640065,-0.0945559,0.00539287,1.02747,0.313256,0.385342,0.0206342,0.513738,0.130924,0.00460205,-0.103002,-0.155956,0.260248,0.313256,1.02512,0.745355,0.241151,0.766915,0.786703,0.129797,0.638197,0.604349,-0.106593,0.385342,0.745355,1.01642,-0.0428671,0.77494,0.557582,0.0901394,0.5636,0.536305,0.862056,0.0206342,0.241151,-0.0428671,0.992808,-0.059546,0.411647,0.0670733,-0.0166275,-0.0414079,-0.130322,0.513738,0.766915,0.77494,-0.059546,1.00892,0.549975,0.0862721,0.532472,0.498333,0.493777,0.130924,0.786703,0.557582,0.411647,0.549975,0.962404,0.130796,0.553346,0.525238,0.0803736,0.00460205,0.129797,0.0901394,0.0670733,0.0862721,0.130796,1.23679,0.0992946,0.0956343,-0.0640065,-0.103002,0.638197,0.5636,-0.0166275,0.532472,0.553346,0.0992946,0.95384,0.67133,-0.0945559,-0.155956,0.604349,0.536305,-0.0414079,0.498333,0.525238,0.0956343,0.67133,1.02077
-530.828,0.921641,0.0138591,5,31,0,0.0366907,0.154769,-0.0812093,0.770241,-0.0898477,0.348779,0.0366864,-0.0797602,-0.0102765,0.398162,0.442753,0.00574151,0.63826,0.101929,-0.043497,-0.169727,-0.14713,0.696203,0.0422927,0.734156,0.808905,0.0222204,0.842075,0.780189,1.00465,0.918569,0.811229,0.247167,0.157422,0.186607,0.22494,0.300869,0.199716,0.172499,1.02315,0.227999,0.281804,0.175068,0.137667,0.0942334,0.314697,1.00465,0.0366907,0.154769,-0.0812093,0.770241,-0.0898477,0.348779,0.0366864,-0.0797602,-0.0102765,0,0.918569,0.398162,0.442753,0.00574151,0.63826,0.101929,-0.043497,-0.169727,-0.14713,0,0,0.811229,0.696203,0.0422927,0.734156,0.808905,0.0222204,0.842075,0.780189,1.2565,0.0368615,0.155489,-0.0815872,0.773826,-0.0902658,0.350402,0.0368572,-0.0801313,-0.0103243,0.0368615,1.00254,0.371418,0.403719,0.0335347,0.582989,0.106425,-0.0386089,-0.158832,-0.135526,0.155489,0.371418,1.02719,0.728499,0.155804,0.835794,0.750772,0.00638489,0.603193,0.57274,-0.0815872,0.403719,0.728499,0.912263,-0.0305644,0.801009,0.579967,-0.0067678,0.517585,0.478862,0.773826,0.0335347,0.155804,-0.0305644,0.895963,-0.0344904,0.30344,0.0289474,-0.0267955,0.0242362,-0.0902658,0.582989,0.835794,0.801009,-0.0344904,1.15415,0.627582,-0.0147453,0.517051,0.479796,0.350402,0.106425,0.750772,0.579967,0.30344,0.627582,0.958862,0.0263361,0.63604,0.612518,0.0368572,-0.0386089,0.00638489,-0.0067678,0.0289474,-0.0147453,0.0263361,1.02688,0.0231677,0.0233588,-0.0801313,-0.158832,0.603193,0.517585,-0.0267955,0.517051,0.63604,0.0231677,0.972258,0.682769,-0.0103243,-0.135526,0.57274,0.478862,0.0242362,0.479796,0.612518,0.0233588,0.682769,0.912251
-528.937,0.899135,0.0188672,4,15,0,0.00624684,0.206659,-0.0300921,0.806816,-0.104601,0.399131,0.0461401,-0.0455527,-0.190682,0.330654,0.443745,-0.0682123,0.580206,0.0694039,-0.0820588,-0.169089,-0.169726,0.703584,0.0618533,0.669567,0.745547,0.00107206,0.766607,0.708088,0.936598,0.884321,0.815733,0.224429,0.141054,0.155445,0.215901,0.302123,0.219269,0.164654,1.23667,0.224423,0.304655,0.162824,0.14375,0.157371,0.294033,0.936598,0.00624684,0.206659,-0.0300921,0.806816,-0.104601,0.399131,0.0461401,-0.0455527,-0.190682,0,0.884321,0.330654,0.443745,-0.0682123,0.580206,0.0694039,-0.0820588,-0.169089,-0.169726,0,0,0.815733,0.703584,0.0618533,0.669567,0.745547,0.00107206,0.766607,0.708088,1.10165,0.00585078,0.193556,-0.0281842,0.755662,-0.0979692,0.373825,0.0432148,-0.0426646,-0.178592,0.00585078,0.923117,0.293695,0.392225,-0.0552815,0.512435,0.0638686,-0.0722781,-0.149814,-0.151284,0.193556,0.293695,0.972904,0.714443,0.194637,0.716418,0.7136,-0.0167232,0.560023,0.482084,-0.0281842,0.392225,0.714443,0.908745,-0.0110287,0.731707,0.543342,-0.0370473,0.465711,0.428622,0.755662,-0.0552815,0.194637,-0.0110287,0.961553,-0.0825561,0.363405,0.0428903,0.0221985,-0.0984701,-0.0979692,0.512435,0.716418,0.731707,-0.0825561,1.01517,0.497713,-0.0517195,0.419953,0.395581,0.373825,0.0638686,0.7136,0.543342,0.363405,0.497713,0.884618,0.01352,0.541625,0.440027,0.0432148,-0.0722781,-0.0167232,-0.0370473,0.0428903,-0.0517195,0.01352,1.24553,0.0125953,0.00588857,-0.0426646,-0.149814,0.560023,0.465711,0.0221985,0.419953,0.541625,0.0125953,0.842775,0.58021,-0.178592,-0.151284,0.482084,0.428622,-0.0984701,0.395581,0.440027,0.00588857,0.58021,0.87121
-528.486,0.99586,0.0243505,4,15,0,0.0594628,0.187752,-0.0918864,0.717907,-0.0667917,0.38427,0.0814637,-0.0938348,0.0205878,0.246855,0.373918,-0.00545772,0.488037,0.0086686,0.0453517,-0.279214,-0.225313,0.778688,0.0572239,0.77224,0.814,0.0364482,0.847757,0.828266,0.983446,0.921891,0.873707,0.208283,0.162126,0.153562,0.243197,0.310526,0.21503,0.187908,1.06848,0.205213,0.327272,0.187465,0.155734,0.287458,0.285015,0.983446,0.0594628,0.187752,-0.0918864,0.717907,-0.0667917,0.38427,0.0814637,-0.0938348,0.0205878,0,0.921891,0.246855,0.373918,-0.00545772,0.488037,0.0086686,0.0453517,-0.279214,-0.225313,0,0,0.873707,0.778688,0.0572239,0.77224,0.814,0.0364482,0.847757,0.828266,1.17545,0.0584785,0.184644,-0.0903653,0.706023,-0.0656861,0.377909,0.0801152,-0.0922815,0.020247,0.0584785,1.01554,0.238738,0.339248,0.0376574,0.445945,0.0308413,0.0466534,-0.262984,-0.20649,0.184644,0.238738,1.01312,0.755397,0.183438,0.782645,0.785485,0.0583354,0.654149,0.671908,-0.0903653,0.339248,0.755397,0.99781,-0.023447,0.789957,0.601785,0.0378542,0.564358,0.558821,0.706023,0.0376574,0.183438,-0.023447,0.829221,-0.00642324,0.322403,0.0603216,-0.0173288,0.0634065,-0.0656861,0.445945,0.782645,0.789957,-0.00642324,1.05403,0.607168,0.044839,0.524672,0.528284,0.377909,0.0308413,0.785485,0.601785,0.322403,0.607168,0.998242,0.061366,0.651596,0.680167,0.0801152,0.0466534,0.0583354,0.0378542,0.0603216,0.044839,0.061366,1.0785,0.0105923,0.0216477,-0.0922815,-0.262984,0.654149,0.564358,-0.0173288,0.524672,0.651596,0.0105923,1.01067,0.763147,0.020247,-0.20649,0.671908,0.558821,0.0634065,0.528284,0.680167,0.0216477,0.763147,1.06449
-531.451,0.221442,0.0387092,4,15,0,-0.0898218,0.246736,-0.067858,0.760049,-0.079005,0.479909,0.0812248,0.0837566,0.0668103,0.332479,0.416113,-0.0262545,0.58738,0.140892,-0.118411,-0.164328,-0.146016,0.706694,0.0337249,0.711391,0.754934,0.0367435,0.788079,0.822589,0.956232,0.962212,0.819707,0.226244,0.15284,0.125856,0.234804,0.344991,0.204372,0.201656,1.27266,0.285934,0.36551,0.167437,0.172592,0.329374,0.237975,0.956232,-0.0898218,0.246736,-0.067858,0.760049,-0.079005,0.479909,0.0812248,0.0837566,0.0668103,0,0.962212,0.332479,0.416113,-0.0262545,0.58738,0.140892,-0.118411,-0.164328,-0.146016,0,0,0.819707,0.706694,0.0337249,0.711391,0.754934,0.0367435,0.788079,0.822589,1.14062,-0.0858904,0.235936,-0.064888,0.726783,-0.0755471,0.458905,0.0776697,0.0800907,0.0638861,-0.0858904,1.08676,0.297753,0.406484,-0.0935313,0.572281,0.0924613,-0.121232,-0.165642,-0.146499,0.235936,0.297753,0.969195,0.700887,0.206447,0.75893,0.784079,0.0107909,0.612024,0.642219,-0.064888,0.406484,0.700887,0.911975,-0.038667,0.752513,0.559569,-0.0288175,0.482868,0.516026,0.726783,-0.0935313,0.206447,-0.038667,0.924491,-0.0514774,0.386515,0.0660827,0.0945514,0.0823544,-0.0755471,0.572281,0.75893,0.752513,-0.0514774,1.06171,0.581895,-0.0498302,0.457492,0.494137,0.458905,0.0924613,0.784079,0.559569,0.386515,0.581895,1.02174,0.0500364,0.611991,0.632491,0.0776697,-0.121232,0.0107909,-0.0288175,0.0660827,-0.0498302,0.0500364,1.29463,0.0552181,0.0529413,0.0800907,-0.165642,0.612024,0.482868,0.0945514,0.457492,0.611991,0.0552181,0.941022,0.677856,0.0638861,-0.146499,0.642219,0.516026,0.0823544,0.494137,0.632491,0.0529413,0.677856,1.06795
